07/10 07:03:08 PM | 
07/10 09:43:45 PM | [240   0  15   1]
07/10 09:43:49 PM | Valid: [  1/600] Final Recall 4.1916% FA 11 F1: 7.8799%
07/10 09:43:49 PM | [7168   11  480   21]
07/10 09:43:49 PM | Valid: Time Spent: 3.849953s
07/10 09:43:49 PM | [0.07879924953095685]
07/10 09:44:09 PM | Model size = 1.370 MB
07/10 09:44:09 PM | Epoch 0 LR 0.05
07/10 09:44:10 PM | Train: [  1/600] Step 000/071 Loss: 1.012 Recall: 0.541 FA: 76 F1: 0.512456
07/10 09:44:10 PM | [47 76 61 72]
07/10 09:44:31 PM | Train: [  1/600] Step 050/071 Loss: 0.540 Recall: 0.938 FA: 22 F1: 0.889706
07/10 09:44:31 PM | [105  22   8 121]
07/10 09:44:39 PM | Train: [  1/600] Step 071/071 Loss: 0.495 Recall: 0.774 FA: 1 F1: 0.857143
07/10 09:44:39 PM | [17  1  7 24]
07/10 09:44:39 PM | Train: [  1/600] Final Recall 86.1467% FA 1565 F1: 84.8216%
07/10 09:44:39 PM | [7442 1565 1277 7941]
07/10 09:44:39 PM | Valid: [  1/600] Step 000/061 Loss: 0.433 Recall: 0.769 FA: 28 F1: 0.392157
07/10 09:44:39 PM | [215  28   3  10]
07/10 09:44:44 PM | Valid: [  1/600] Final Recall 83.3333% FA 1042 F1: 41.6233%
07/10 09:44:44 PM | [5908 1042   80  400]
07/10 09:44:44 PM | Valid: Time Spent: 5.111594s
07/10 09:44:44 PM | [0.4162330905306972]
07/10 09:45:03 PM | Model size = 1.394 MB
07/10 09:45:03 PM | Epoch 0 LR 0.05
07/10 09:45:05 PM | Train: [  1/600] Step 000/071 Loss: 0.966 Recall: 0.544 FA: 53 F1: 0.552846
07/10 09:45:05 PM | [78 53 57 68]
07/10 09:45:23 PM | Train: [  1/600] Step 050/071 Loss: 0.547 Recall: 0.937 FA: 16 F1: 0.907692
07/10 09:45:23 PM | [114  16   8 118]
07/10 09:45:30 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.767 FA: 1 F1: 0.851852
07/10 09:45:30 PM | [18  1  7 23]
07/10 09:45:30 PM | Train: [  1/600] Final Recall 85.8059% FA 1650 F1: 84.2313%
07/10 09:45:30 PM | [7374 1650 1306 7895]
07/10 09:45:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.444 Recall: 0.412 FA: 50 F1: 0.189189
07/10 09:45:30 PM | [189  50  10   7]
07/10 09:45:34 PM | Valid: [  1/600] Final Recall 41.4980% FA 1384 F1: 19.6831%
07/10 09:45:34 PM | [5802 1384  289  205]
07/10 09:45:34 PM | Valid: Time Spent: 3.973723s
07/10 09:45:34 PM | [0.19683149303888622]
07/10 09:45:51 PM | Model size = 1.321 MB
07/10 09:45:51 PM | Epoch 0 LR 0.05
07/10 09:45:53 PM | Train: [  1/600] Step 000/071 Loss: 0.946 Recall: 0.606 FA: 38 F1: 0.640000
07/10 09:45:53 PM | [86 38 52 80]
07/10 09:46:10 PM | Train: [  1/600] Step 050/071 Loss: 0.510 Recall: 0.804 FA: 8 F1: 0.864662
07/10 09:46:10 PM | [105   8  28 115]
07/10 09:46:17 PM | Train: [  1/600] Step 071/071 Loss: 0.477 Recall: 0.833 FA: 3 F1: 0.851064
07/10 09:46:17 PM | [22  3  4 20]
07/10 09:46:17 PM | Train: [  1/600] Final Recall 86.2993% FA 1365 F1: 85.7486%
07/10 09:46:17 PM | [7751 1365 1248 7861]
07/10 09:46:17 PM | Valid: [  1/600] Step 000/061 Loss: 0.364 Recall: 0.625 FA: 27 F1: 0.377358
07/10 09:46:17 PM | [213  27   6  10]
07/10 09:46:21 PM | Valid: [  1/600] Final Recall 64.6341% FA 697 F1: 42.2031%
07/10 09:46:21 PM | [6241  697  174  318]
07/10 09:46:21 PM | Valid: Time Spent: 4.747464s
07/10 09:46:21 PM | [0.42203052422030524]
07/10 09:46:35 PM | Model size = 1.344 MB
07/10 09:46:35 PM | Epoch 0 LR 0.05
07/10 09:46:36 PM | Train: [  1/600] Step 000/071 Loss: 0.947 Recall: 0.484 FA: 41 F1: 0.536797
07/10 09:46:36 PM | [87 41 66 62]
07/10 09:46:55 PM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.937 FA: 25 F1: 0.877323
07/10 09:46:55 PM | [105  25   8 118]
07/10 09:47:02 PM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.857 FA: 8 F1: 0.765957
07/10 09:47:02 PM | [20  8  3 18]
07/10 09:47:02 PM | Train: [  1/600] Final Recall 85.8839% FA 1466 F1: 85.0961%
07/10 09:47:02 PM | [7578 1466 1296 7885]
07/10 09:47:03 PM | Valid: [  1/600] Step 000/061 Loss: 0.320 Recall: 0.737 FA: 24 F1: 0.491228
07/10 09:47:03 PM | [213  24   5  14]
07/10 09:47:06 PM | Valid: [  1/600] Final Recall 60.5096% FA 565 F1: 43.1491%
07/10 09:47:06 PM | [6644  565  186  285]
07/10 09:47:06 PM | Valid: Time Spent: 4.006577s
07/10 09:47:06 PM | [0.43149129447388335]
07/10 09:47:28 PM | Model size = 1.375 MB
07/10 09:47:28 PM | Epoch 0 LR 0.05
07/10 09:47:29 PM | Train: [  1/600] Step 000/071 Loss: 0.962 Recall: 0.594 FA: 46 F1: 0.608000
07/10 09:47:29 PM | [82 46 52 76]
07/10 09:47:48 PM | Train: [  1/600] Step 050/071 Loss: 0.513 Recall: 0.900 FA: 12 F1: 0.900000
07/10 09:47:48 PM | [124  12  12 108]
07/10 09:47:55 PM | Train: [  1/600] Step 071/071 Loss: 0.473 Recall: 1.000 FA: 3 F1: 0.936170
07/10 09:47:55 PM | [24  3  0 22]
07/10 09:47:55 PM | Train: [  1/600] Final Recall 86.8228% FA 1353 F1: 86.1206%
07/10 09:47:55 PM | [7735 1353 1204 7933]
07/10 09:47:55 PM | Valid: [  1/600] Step 000/061 Loss: 0.199 Recall: 0.235 FA: 5 F1: 0.307692
07/10 09:47:55 PM | [234   5  13   4]
07/10 09:48:01 PM | Valid: [  1/600] Final Recall 24.3590% FA 164 F1: 30.5630%
07/10 09:48:01 PM | [6798  164  354  114]
07/10 09:48:01 PM | Valid: Time Spent: 5.581851s
07/10 09:48:01 PM | [0.30563002680965146]
07/10 09:48:21 PM | Model size = 1.389 MB
07/10 09:48:21 PM | Epoch 0 LR 0.05
07/10 09:48:23 PM | Train: [  1/600] Step 000/071 Loss: 1.000 Recall: 0.586 FA: 60 F1: 0.557377
07/10 09:48:23 PM | [80 60 48 68]
07/10 09:48:42 PM | Train: [  1/600] Step 050/071 Loss: 0.522 Recall: 0.924 FA: 16 F1: 0.897959
07/10 09:48:42 PM | [121  16   9 110]
07/10 09:48:49 PM | Train: [  1/600] Step 071/071 Loss: 0.483 Recall: 0.759 FA: 2 F1: 0.830189
07/10 09:48:49 PM | [18  2  7 22]
07/10 09:48:49 PM | Train: [  1/600] Final Recall 86.7793% FA 1488 F1: 85.4980%
07/10 09:48:49 PM | [7562 1488 1213 7962]
07/10 09:48:49 PM | Valid: [  1/600] Step 000/061 Loss: 0.269 Recall: 0.917 FA: 19 F1: 0.523810
07/10 09:48:49 PM | [225  19   1  11]
07/10 09:48:53 PM | Valid: [  1/600] Final Recall 70.1613% FA 681 F1: 45.6393%
07/10 09:48:53 PM | [6503  681  148  348]
07/10 09:48:53 PM | Valid: Time Spent: 4.033038s
07/10 09:48:53 PM | [0.45639344262295084]
07/10 09:49:11 PM | Model size = 1.640 MB
07/10 09:49:11 PM | Epoch 0 LR 0.05
07/10 09:49:13 PM | Train: [  1/600] Step 000/071 Loss: 1.049 Recall: 0.294 FA: 72 F1: 0.314894
07/10 09:49:13 PM | [58 72 89 37]
07/10 09:49:39 PM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.881 FA: 17 F1: 0.874016
07/10 09:49:39 PM | [113  17  15 111]
07/10 09:49:50 PM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.958 FA: 8 F1: 0.836364
07/10 09:49:50 PM | [17  8  1 23]
07/10 09:49:50 PM | Train: [  1/600] Final Recall 85.8665% FA 1514 F1: 84.8094%
07/10 09:49:50 PM | [7605 1514 1287 7819]
07/10 09:49:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.338 Recall: 0.154 FA: 22 F1: 0.108108
07/10 09:49:51 PM | [221  22  11   2]
07/10 09:49:57 PM | Valid: [  1/600] Final Recall 57.6344% FA 540 F1: 42.1053%
07/10 09:49:57 PM | [6425  540  197  268]
07/10 09:49:57 PM | Valid: Time Spent: 6.253394s
07/10 09:49:57 PM | [0.4210526315789474]
07/10 09:50:11 PM | Model size = 1.415 MB
07/10 09:50:11 PM | Epoch 0 LR 0.05
07/10 09:50:12 PM | Train: [  1/600] Step 000/071 Loss: 1.026 Recall: 0.497 FA: 74 F1: 0.498316
07/10 09:50:12 PM | [33 74 75 74]
07/10 09:50:31 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.908 FA: 14 F1: 0.897119
07/10 09:50:31 PM | [122  14  11 109]
07/10 09:50:39 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.920 FA: 5 F1: 0.867925
07/10 09:50:39 PM | [19  5  2 23]
07/10 09:50:39 PM | Train: [  1/600] Final Recall 85.1908% FA 1567 F1: 84.2310%
07/10 09:50:39 PM | [7488 1567 1358 7812]
07/10 09:50:39 PM | Valid: [  1/600] Step 000/061 Loss: 0.332 Recall: 0.800 FA: 37 F1: 0.438356
07/10 09:50:39 PM | [199  37   4  16]
07/10 09:50:45 PM | Valid: [  1/600] Final Recall 70.3854% FA 1038 F1: 36.9542%
07/10 09:50:45 PM | [6149 1038  146  347]
07/10 09:50:45 PM | Valid: Time Spent: 6.076510s
07/10 09:50:45 PM | [0.369542066027689]
07/10 09:51:08 PM | Model size = 1.329 MB
07/10 09:51:08 PM | Epoch 0 LR 0.05
07/10 09:51:10 PM | Train: [  1/600] Step 000/071 Loss: 1.010 Recall: 0.437 FA: 69 F1: 0.448669
07/10 09:51:10 PM | [52 69 76 59]
07/10 09:51:26 PM | Train: [  1/600] Step 050/071 Loss: 0.529 Recall: 0.874 FA: 16 F1: 0.874016
07/10 09:51:26 PM | [113  16  16 111]
07/10 09:51:34 PM | Train: [  1/600] Step 071/071 Loss: 0.492 Recall: 0.870 FA: 4 F1: 0.851064
07/10 09:51:34 PM | [22  4  3 20]
07/10 09:51:34 PM | Train: [  1/600] Final Recall 85.7143% FA 1494 F1: 84.7353%
07/10 09:51:34 PM | [7729 1494 1286 7716]
07/10 09:51:34 PM | Valid: [  1/600] Step 000/061 Loss: 0.294 Recall: 0.846 FA: 31 F1: 0.400000
07/10 09:51:34 PM | [212  31   2  11]
07/10 09:51:40 PM | Valid: [  1/600] Final Recall 83.2016% FA 1119 F1: 41.1535%
07/10 09:51:40 PM | [5805 1119   85  421]
07/10 09:51:40 PM | Valid: Time Spent: 5.606723s
07/10 09:51:40 PM | [0.4115347018572825]
07/10 09:52:02 PM | Model size = 1.384 MB
07/10 09:52:02 PM | Epoch 0 LR 0.05
07/10 09:52:03 PM | Train: [  1/600] Step 000/071 Loss: 1.026 Recall: 0.452 FA: 44 F1: 0.502203
07/10 09:52:03 PM | [86 44 69 57]
07/10 09:52:22 PM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.905 FA: 11 F1: 0.908367
07/10 09:52:22 PM | [119  11  12 114]
07/10 09:52:30 PM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 1.000 FA: 4 F1: 0.920000
07/10 09:52:30 PM | [22  4  0 23]
07/10 09:52:30 PM | Train: [  1/600] Final Recall 85.2187% FA 1482 F1: 84.6325%
07/10 09:52:30 PM | [7576 1482 1355 7812]
07/10 09:52:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.314 Recall: 0.188 FA: 22 F1: 0.146341
07/10 09:52:30 PM | [218  22  13   3]
07/10 09:52:35 PM | Valid: [  1/600] Final Recall 42.8875% FA 433 F1: 36.5280%
07/10 09:52:35 PM | [6776  433  269  202]
07/10 09:52:35 PM | Valid: Time Spent: 5.339066s
07/10 09:52:35 PM | [0.3652802893309222]
07/10 09:53:13 PM | Model size = 1.338 MB
07/10 09:53:13 PM | Epoch 0 LR 0.05
07/10 09:53:14 PM | Train: [  1/600] Step 000/071 Loss: 1.076 Recall: 0.496 FA: 86 F1: 0.454212
07/10 09:53:14 PM | [45 86 63 62]
07/10 09:53:34 PM | Train: [  1/600] Step 050/071 Loss: 0.655 Recall: 0.854 FA: 7 F1: 0.895161
07/10 09:53:34 PM | [119   7  19 111]
07/10 09:53:41 PM | Train: [  1/600] Step 071/071 Loss: 0.592 Recall: 0.783 FA: 1 F1: 0.857143
07/10 09:53:41 PM | [25  1  5 18]
07/10 09:53:41 PM | Train: [  1/600] Final Recall 82.5260% FA 1675 F1: 82.0947%
07/10 09:53:41 PM | [7508 1675 1580 7462]
07/10 09:53:41 PM | Valid: [  1/600] Step 000/061 Loss: 0.776 Recall: 0.526 FA: 34 F1: 0.317460
07/10 09:53:41 PM | [203  34   9  10]
07/10 09:53:46 PM | Valid: [  1/600] Final Recall 64.3287% FA 678 F1: 42.8571%
07/10 09:53:46 PM | [6253  678  178  321]
07/10 09:53:46 PM | Valid: Time Spent: 4.999917s
07/10 09:53:46 PM | [0.42857142857142855]
07/10 09:54:03 PM | Model size = 1.428 MB
07/10 09:54:03 PM | Epoch 0 LR 0.05
07/10 09:54:04 PM | Train: [  1/600] Step 000/071 Loss: 1.051 Recall: 0.387 FA: 54 F1: 0.434426
07/10 09:54:04 PM | [65 54 84 53]
07/10 09:54:23 PM | Train: [  1/600] Step 050/071 Loss: 0.550 Recall: 0.808 FA: 8 F1: 0.863248
07/10 09:54:23 PM | [123   8  24 101]
07/10 09:54:30 PM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.808 FA: 2 F1: 0.857143
07/10 09:54:30 PM | [21  2  5 21]
07/10 09:54:30 PM | Train: [  1/600] Final Recall 84.7781% FA 1531 F1: 84.0881%
07/10 09:54:30 PM | [7615 1531 1382 7697]
07/10 09:54:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.488 Recall: 0.722 FA: 56 F1: 0.298851
07/10 09:54:30 PM | [182  56   5  13]
07/10 09:54:35 PM | Valid: [  1/600] Final Recall 87.2651% FA 1713 F1: 32.0307%
07/10 09:54:35 PM | [5488 1713   61  418]
07/10 09:54:35 PM | Valid: Time Spent: 4.499802s
07/10 09:54:35 PM | [0.3203065134099617]
07/10 09:54:56 PM | Model size = 1.314 MB
07/10 09:54:56 PM | Epoch 0 LR 0.05
07/10 09:54:57 PM | Train: [  1/600] Step 000/071 Loss: 0.962 Recall: 0.640 FA: 39 F1: 0.666667
07/10 09:54:57 PM | [78 39 50 89]
07/10 09:55:15 PM | Train: [  1/600] Step 050/071 Loss: 0.578 Recall: 0.846 FA: 13 F1: 0.864629
07/10 09:55:15 PM | [126  13  18  99]
07/10 09:55:22 PM | Train: [  1/600] Step 071/071 Loss: 0.528 Recall: 0.952 FA: 6 F1: 0.851064
07/10 09:55:22 PM | [22  6  1 20]
07/10 09:55:22 PM | Train: [  1/600] Final Recall 85.1096% FA 1409 F1: 84.9059%
07/10 09:55:22 PM | [7649 1409 1365 7802]
07/10 09:55:22 PM | Valid: [  1/600] Step 000/061 Loss: 0.283 Recall: 0.706 FA: 28 F1: 0.421053
07/10 09:55:22 PM | [211  28   5  12]
07/10 09:55:27 PM | Valid: [  1/600] Final Recall 70.3476% FA 750 F1: 43.4618%
07/10 09:55:27 PM | [6191  750  145  344]
07/10 09:55:27 PM | Valid: Time Spent: 4.749277s
07/10 09:55:27 PM | [0.43461781427668983]
07/10 09:55:48 PM | Model size = 1.227 MB
07/10 09:55:48 PM | Epoch 0 LR 0.05
07/10 09:55:49 PM | Train: [  1/600] Step 000/071 Loss: 1.053 Recall: 0.388 FA: 42 F1: 0.459574
07/10 09:55:49 PM | [75 42 85 54]
07/10 09:56:05 PM | Train: [  1/600] Step 050/071 Loss: 0.627 Recall: 0.828 FA: 15 F1: 0.853846
07/10 09:56:05 PM | [107  15  23 111]
07/10 09:56:12 PM | Train: [  1/600] Step 071/071 Loss: 0.570 Recall: 0.857 FA: 4 F1: 0.857143
07/10 09:56:12 PM | [17  4  4 24]
07/10 09:56:12 PM | Train: [  1/600] Final Recall 82.9963% FA 1488 F1: 83.2663%
07/10 09:56:12 PM | [7639 1488 1547 7551]
07/10 09:56:12 PM | Valid: [  1/600] Step 000/061 Loss: 0.377 Recall: 0.714 FA: 21 F1: 0.444444
07/10 09:56:12 PM | [221  21   4  10]
07/10 09:56:15 PM | Valid: [  1/600] Final Recall 69.7723% FA 727 F1: 43.5682%
07/10 09:56:15 PM | [6470  727  146  337]
07/10 09:56:15 PM | Valid: Time Spent: 3.648349s
07/10 09:56:15 PM | [0.43568196509372986]
07/10 09:56:34 PM | Model size = 1.406 MB
07/10 09:56:34 PM | Epoch 0 LR 0.05
07/10 09:56:35 PM | Train: [  1/600] Step 000/071 Loss: 0.991 Recall: 0.537 FA: 81 F1: 0.488889
07/10 09:56:35 PM | [52 81 57 66]
07/10 09:56:54 PM | Train: [  1/600] Step 050/071 Loss: 0.497 Recall: 0.809 FA: 11 F1: 0.856031
07/10 09:56:54 PM | [109  11  26 110]
07/10 09:57:01 PM | Train: [  1/600] Step 071/071 Loss: 0.463 Recall: 0.839 FA: 0 F1: 0.912281
07/10 09:57:01 PM | [18  0  5 26]
07/10 09:57:01 PM | Train: [  1/600] Final Recall 87.5601% FA 1493 F1: 85.8995%
07/10 09:57:01 PM | [7576 1493 1139 8017]
07/10 09:57:01 PM | Valid: [  1/600] Step 000/061 Loss: 0.889 Recall: 1.000 FA: 54 F1: 0.400000
07/10 09:57:01 PM | [184  54   0  18]
07/10 09:57:07 PM | Valid: [  1/600] Final Recall 92.5926% FA 1993 F1: 29.5447%
07/10 09:57:07 PM | [4978 1993   34  425]
07/10 09:57:07 PM | Valid: Time Spent: 5.645491s
07/10 09:57:07 PM | [0.29544664581160934]
07/10 09:57:26 PM | Model size = 1.469 MB
07/10 09:57:26 PM | Epoch 0 LR 0.05
07/10 09:57:27 PM | Train: [  1/600] Step 000/071 Loss: 0.974 Recall: 0.784 FA: 66 F1: 0.688525
07/10 09:57:27 PM | [ 56  66  29 105]
07/10 09:57:48 PM | Train: [  1/600] Step 050/071 Loss: 0.511 Recall: 0.851 FA: 9 F1: 0.884120
07/10 09:57:48 PM | [126   9  18 103]
07/10 09:57:57 PM | Train: [  1/600] Step 071/071 Loss: 0.476 Recall: 0.958 FA: 2 F1: 0.938776
07/10 09:57:57 PM | [23  2  1 23]
07/10 09:57:57 PM | Train: [  1/600] Final Recall 86.8589% FA 1478 F1: 85.5223%
07/10 09:57:57 PM | [7661 1478 1194 7892]
07/10 09:57:57 PM | Valid: [  1/600] Step 000/061 Loss: 0.455 Recall: 1.000 FA: 40 F1: 0.545455
07/10 09:57:57 PM | [192  40   0  24]
07/10 09:58:02 PM | Valid: [  1/600] Final Recall 89.4118% FA 1365 F1: 39.1248%
07/10 09:58:02 PM | [5805 1365   54  456]
07/10 09:58:02 PM | Valid: Time Spent: 4.647931s
07/10 09:58:02 PM | [0.3912483912483912]
07/10 09:58:22 PM | Model size = 1.482 MB
07/10 09:58:22 PM | Epoch 0 LR 0.05
07/10 09:58:23 PM | Train: [  1/600] Step 000/071 Loss: 0.931 Recall: 0.638 FA: 40 F1: 0.653226
07/10 09:58:23 PM | [89 40 46 81]
07/10 09:58:42 PM | Train: [  1/600] Step 050/071 Loss: 0.519 Recall: 0.903 FA: 22 F1: 0.868217
07/10 09:58:42 PM | [110  22  12 112]
07/10 09:58:49 PM | Train: [  1/600] Step 071/071 Loss: 0.486 Recall: 0.917 FA: 1 F1: 0.936170
07/10 09:58:49 PM | [24  1  2 22]
07/10 09:58:49 PM | Train: [  1/600] Final Recall 85.5438% FA 1442 F1: 84.9150%
07/10 09:58:49 PM | [7735 1442 1308 7740]
07/10 09:58:50 PM | Valid: [  1/600] Step 000/061 Loss: 0.434 Recall: 0.769 FA: 33 F1: 0.357143
07/10 09:58:50 PM | [210  33   3  10]
07/10 09:58:54 PM | Valid: [  1/600] Final Recall 85.4664% FA 1061 F1: 41.1273%
07/10 09:58:54 PM | [5908 1061   67  394]
07/10 09:58:54 PM | Valid: Time Spent: 4.919764s
07/10 09:58:54 PM | [0.4112734864300626]
07/10 09:59:16 PM | Model size = 1.423 MB
07/10 09:59:16 PM | Epoch 0 LR 0.05
07/10 09:59:17 PM | Train: [  1/600] Step 000/071 Loss: 1.048 Recall: 0.474 FA: 35 F1: 0.545455
07/10 09:59:17 PM | [88 35 70 63]
07/10 09:59:37 PM | Train: [  1/600] Step 050/071 Loss: 0.552 Recall: 0.903 FA: 16 F1: 0.892989
07/10 09:59:37 PM | [106  16  13 121]
07/10 09:59:45 PM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.923 FA: 3 F1: 0.905660
07/10 09:59:45 PM | [20  3  2 24]
07/10 09:59:46 PM | Train: [  1/600] Final Recall 85.5599% FA 1558 F1: 84.5456%
07/10 09:59:46 PM | [7415 1558 1336 7916]
07/10 09:59:46 PM | Valid: [  1/600] Step 000/061 Loss: 0.236 Recall: 0.500 FA: 14 F1: 0.439024
07/10 09:59:46 PM | [224  14   9   9]
07/10 09:59:50 PM | Valid: [  1/600] Final Recall 51.3238% FA 495 F1: 40.7108%
07/10 09:59:50 PM | [6694  495  239  252]
07/10 09:59:50 PM | Valid: Time Spent: 4.844649s
07/10 09:59:50 PM | [0.407108239095315]
07/10 10:00:31 PM | Model size = 1.299 MB
07/10 10:00:31 PM | Epoch 0 LR 0.05
07/10 10:00:33 PM | Train: [  1/600] Step 000/071 Loss: 0.963 Recall: 0.559 FA: 34 F1: 0.612069
07/10 10:00:33 PM | [95 34 56 71]
07/10 10:00:51 PM | Train: [  1/600] Step 050/071 Loss: 0.537 Recall: 0.857 FA: 9 F1: 0.888889
07/10 10:00:51 PM | [121   9  18 108]
07/10 10:00:59 PM | Train: [  1/600] Step 071/071 Loss: 0.503 Recall: 0.793 FA: 4 F1: 0.821429
07/10 10:00:59 PM | [16  4  6 23]
07/10 10:00:59 PM | Train: [  1/600] Final Recall 85.4809% FA 1385 F1: 85.1959%
07/10 10:00:59 PM | [7721 1385 1324 7795]
07/10 10:00:59 PM | Valid: [  1/600] Step 000/061 Loss: 0.243 Recall: 0.812 FA: 20 F1: 0.530612
07/10 10:00:59 PM | [220  20   3  13]
07/10 10:01:04 PM | Valid: [  1/600] Final Recall 61.7108% FA 663 F1: 41.5923%
07/10 10:01:04 PM | [6276  663  188  303]
07/10 10:01:04 PM | Valid: Time Spent: 5.223306s
07/10 10:01:04 PM | [0.41592312971859985]
07/10 10:01:40 PM | Model size = 1.327 MB
07/10 10:01:40 PM | Epoch 0 LR 0.05
07/10 10:01:42 PM | Train: [  1/600] Step 000/071 Loss: 1.037 Recall: 0.472 FA: 74 F1: 0.459770
07/10 10:01:42 PM | [55 74 67 60]
07/10 10:02:03 PM | Train: [  1/600] Step 050/071 Loss: 0.534 Recall: 0.881 FA: 8 F1: 0.907692
07/10 10:02:03 PM | [114   8  16 118]
07/10 10:02:10 PM | Train: [  1/600] Step 071/071 Loss: 0.492 Recall: 0.893 FA: 4 F1: 0.877193
07/10 10:02:10 PM | [17  4  3 25]
07/10 10:02:10 PM | Train: [  1/600] Final Recall 86.4048% FA 1573 F1: 84.8904%
07/10 10:02:10 PM | [7487 1573 1246 7919]
07/10 10:02:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.544 Recall: 0.875 FA: 52 F1: 0.341463
07/10 10:02:10 PM | [188  52   2  14]
07/10 10:02:15 PM | Valid: [  1/600] Final Recall 75.7692% FA 1567 F1: 31.7614%
07/10 10:02:15 PM | [5593 1567  126  394]
07/10 10:02:15 PM | Valid: Time Spent: 4.786827s
07/10 10:02:15 PM | [0.31761386537686415]
07/10 10:02:36 PM | Model size = 1.533 MB
07/10 10:02:36 PM | Epoch 0 LR 0.05
07/10 10:02:37 PM | Train: [  1/600] Step 000/071 Loss: 0.968 Recall: 0.611 FA: 35 F1: 0.650407
07/10 10:02:37 PM | [90 35 51 80]
07/10 10:02:58 PM | Train: [  1/600] Step 050/071 Loss: 0.510 Recall: 0.933 FA: 24 F1: 0.874016
07/10 10:02:58 PM | [113  24   8 111]
07/10 10:03:08 PM | Train: [  1/600] Step 071/071 Loss: 0.475 Recall: 1.000 FA: 5 F1: 0.901961
07/10 10:03:08 PM | [21  5  0 23]
07/10 10:03:08 PM | Train: [  1/600] Final Recall 87.0733% FA 1411 F1: 85.9292%
07/10 10:03:08 PM | [7763 1411 1170 7881]
07/10 10:03:08 PM | Valid: [  1/600] Step 000/061 Loss: 0.866 Recall: 0.765 FA: 36 F1: 0.393939
07/10 10:03:08 PM | [203  36   4  13]
07/10 10:03:13 PM | Valid: [  1/600] Final Recall 69.2483% FA 977 F1: 35.3488%
07/10 10:03:13 PM | [6014  977  135  304]
07/10 10:03:13 PM | Valid: Time Spent: 5.538981s
07/10 10:03:13 PM | [0.35348837209302325]
07/10 10:03:31 PM | Model size = 1.602 MB
07/10 10:03:31 PM | Epoch 0 LR 0.05
07/10 10:03:32 PM | Train: [  1/600] Step 000/071 Loss: 0.984 Recall: 0.576 FA: 83 F1: 0.514286
07/10 10:03:32 PM | [48 83 53 72]
07/10 10:03:55 PM | Train: [  1/600] Step 050/071 Loss: 0.530 Recall: 0.937 FA: 25 F1: 0.878229
07/10 10:03:55 PM | [104  25   8 119]
07/10 10:04:03 PM | Train: [  1/600] Step 071/071 Loss: 0.493 Recall: 0.800 FA: 2 F1: 0.851064
07/10 10:04:03 PM | [22  2  5 20]
07/10 10:04:04 PM | Train: [  1/600] Final Recall 85.4912% FA 1513 F1: 84.5408%
07/10 10:04:04 PM | [7683 1513 1310 7719]
07/10 10:04:04 PM | Valid: [  1/600] Step 000/061 Loss: 1.015 Recall: 0.923 FA: 84 F1: 0.220183
07/10 10:04:04 PM | [159  84   1  12]
07/10 10:04:09 PM | Valid: [  1/600] Final Recall 95.8848% FA 2427 F1: 27.5821%
07/10 10:04:09 PM | [4767 2427   20  466]
07/10 10:04:09 PM | Valid: Time Spent: 5.261752s
07/10 10:04:09 PM | [0.27582124889020426]
07/10 10:04:28 PM | Model size = 1.330 MB
07/10 10:04:28 PM | Epoch 0 LR 0.05
07/10 10:04:30 PM | Train: [  1/600] Step 000/071 Loss: 1.071 Recall: 0.449 FA: 85 F1: 0.435088
07/10 10:04:30 PM | [33 85 76 62]
07/10 10:04:46 PM | Train: [  1/600] Step 050/071 Loss: 0.565 Recall: 0.839 FA: 20 F1: 0.838710
07/10 10:04:46 PM | [112  20  20 104]
07/10 10:04:53 PM | Train: [  1/600] Step 071/071 Loss: 0.513 Recall: 0.917 FA: 2 F1: 0.916667
07/10 10:04:53 PM | [23  2  2 22]
07/10 10:04:53 PM | Train: [  1/600] Final Recall 84.7515% FA 1598 F1: 83.8267%
07/10 10:04:53 PM | [7472 1598 1396 7759]
07/10 10:04:54 PM | Valid: [  1/600] Step 000/061 Loss: 0.670 Recall: 0.929 FA: 60 F1: 0.298851
07/10 10:04:54 PM | [182  60   1  13]
07/10 10:05:00 PM | Valid: [  1/600] Final Recall 91.2500% FA 1676 F1: 33.7702%
07/10 10:05:00 PM | [5274 1676   42  438]
07/10 10:05:00 PM | Valid: Time Spent: 6.320547s
07/10 10:05:00 PM | [0.3377023901310717]
07/10 10:05:30 PM | Model size = 1.380 MB
07/10 10:05:30 PM | Epoch 0 LR 0.05
